DateGranularity,PeriodStartDate,PeriodEndDate,PredictionTimeWindow,MeasureColumn,TimeColumn
M,2024-03-26,2025-03-25,12,_Value,_Time

_Time,_Value,ProductVariantName,WarehouseLocationName
2023-11-01,2307,High End Cabinet-Rosewood,Distribution center
2023-12-01,1789,High End Cabinet-Rosewood,Distribution center
2024-01-01,1667,High End Cabinet-Rosewood,Distribution center
2024-02-01,1807,High End Cabinet-Rosewood,Distribution center
2019-01-01,1363,Car Audio Unit-82-Black,Store 2
2019-02-01,1336,Car Audio Unit-82-Black,Store 2
2019-03-01,1775,Car Audio Unit-82-Black,Store 2
2019-04-01,1957,Car Audio Unit-82-Black,Store 2
2019-05-01,2300,Car Audio Unit-82-Black,Store 2
2019-06-01,2316,Car Audio Unit-82-Black,Store 2
2019-07-01,2501,Car Audio Unit-82-Black,Store 2
2019-08-01,2175,Car Audio Unit-82-Black,Store 2
2019-09-01,1962,Car Audio Unit-82-Black,Store 2
2019-10-01,1901,Car Audio Unit-82-Black,Store 2
2019-11-01,2001,Car Audio Unit-82-Black,Store 2
2019-12-01,1400,Car Audio Unit-82-Black,Store 2
2020-01-01,1548,Car Audio Unit-82-Black,Store 2
2020-02-01,1478,Car Audio Unit-82-Black,Store 2
2020-03-01,2044,Car Audio Unit-82-Black,Store 2
2020-04-01,2309,Car Audio Unit-82-Black,Store 2
2020-05-01,2565,Car Audio Unit-82-Black,Store 2
2020-06-01,2566,Car Audio Unit-82-Black,Store 2
2020-07-01,2783,Car Audio Unit-82-Black,Store 2
2020-08-01,2606,Car Audio Unit-82-Black,Store 2
2020-09-01,2217,Car Audio Unit-82-Black,Store 2
2020-10-01,2164,Car Audio Unit-82-Black,Store 2
2020-11-01,2221,Car Audio Unit-82-Black,Store 2
2020-12-01,1643,Car Audio Unit-82-Black,Store 2
2021-01-01,1511,Car Audio Unit-82-Black,Store 2
2021-02-01,1748,Car Audio Unit-82-Black,Store 2
2021-03-01,2135,Car Audio Unit-82-Black,Store 2
2021-04-01,2360,Car Audio Unit-82-Black,Store 2
2021-05-01,2609,Car Audio Unit-82-Black,Store 2
2021-06-01,2743,Car Audio Unit-82-Black,Store 2
2021-07-01,2906,Car Audio Unit-82-Black,Store 2
2021-08-01,2686,Car Audio Unit-82-Black,Store 2
2021-09-01,2351,Car Audio Unit-82-Black,Store 2
2021-10-01,2301,Car Audio Unit-82-Black,Store 2
2021-11-01,2324,Car Audio Unit-82-Black,Store 2
2021-12-01,1694,Car Audio Unit-82-Black,Store 2
2022-01-01,1684,Car Audio Unit-82-Black,Store 2
2022-02-01,1688,Car Audio Unit-82-Black,Store 2
2022-03-01,2255,Car Audio Unit-82-Black,Store 2
2022-04-01,2674,Car Audio Unit-82-Black,Store 2
2022-05-01,2805,Car Audio Unit-82-Black,Store 2
2022-06-01,2989,Car Audio Unit-82-Black,Store 2
2022-07-01,3275,Car Audio Unit-82-Black,Store 2
2022-08-01,2770,Car Audio Unit-82-Black,Store 2
2022-09-01,2630,Car Audio Unit-82-Black,Store 2
2022-10-01,2551,Car Audio Unit-82-Black,Store 2
2022-11-01,2539,Car Audio Unit-82-Black,Store 2
2022-12-01,1895,Car Audio Unit-82-Black,Store 2
2023-01-01,1800,Car Audio Unit-82-Black,Store 2
2023-02-01,1735,Car Audio Unit-82-Black,Store 2
2023-03-01,2407,Car Audio Unit-82-Black,Store 2
2023-04-01,2598,Car Audio Unit-82-Black,Store 2
2023-05-01,2986,Car Audio Unit-82-Black,Store 2
2023-06-01,3033,Car Audio Unit-82-Black,Store 2
2023-07-01,3377,Car Audio Unit-82-Black,Store 2
2023-08-01,3008,Car Audio Unit-82-Black,Store 2
2023-09-01,2658,Car Audio Unit-82-Black,Store 2
2023-10-01,2557,Car Audio Unit-82-Black,Store 2
2023-11-01,2662,Car Audio Unit-82-Black,Store 2
2023-12-01,1982,Car Audio Unit-82-Black,Store 2
2024-01-01,1979,Car Audio Unit-82-Black,Store 2
2024-02-01,1907,Car Audio Unit-82-Black,Store 2
